_id,aqi,temperature,humidity,pm2_5,pm10,timestamp,dataSource,location,__v,location.latitude,location.longitude
synth_00089,108,38.8,36.2,43,43,2026-02-26 11:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00090,109,38.6,39.0,6,6,2026-02-26 12:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00091,108,38.2,38.1,35,35,2026-02-26 13:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00092,111,37.5,39.7,44,45,2026-02-26 14:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00093,111,36.1,44.4,33,33,2026-02-26 15:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00094,115,33.4,45.5,27,27,2026-02-26 16:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00095,115,35.1,44.6,82,82,2026-02-26 17:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00096,117,32.5,49.5,61,63,2026-02-26 18:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00097,119,33.7,47.7,92,98,2026-02-26 19:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00098,121,31.6,51.2,26,27,2026-02-26 20:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00099,122,31.3,51.1,31,33,2026-02-26 21:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00100,121,31.9,52.6,24,29,2026-02-26 22:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00101,114,30.3,54.0,16,16,2026-02-26 23:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00102,113,33.8,49.0,16,16,2026-02-27 00:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00103,112,33.0,48.5,51,57,2026-02-27 01:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00104,116,33.4,47.0,31,34,2026-02-27 02:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00105,105,36.1,42.2,69,70,2026-02-27 03:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00106,109,35.6,41.5,40,47,2026-02-27 04:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00107,107,36.5,41.3,5,5,2026-02-27 05:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00108,108,39.9,37.2,53,54,2026-02-27 06:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00109,121,39.1,36.6,46,47,2026-02-27 07:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00110,119,39.2,35.8,28,29,2026-02-27 08:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00111,118,38.7,36.3,80,80,2026-02-27 09:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00112,115,38.5,36.0,30,36,2026-02-27 10:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00113,115,40.5,33.4,68,75,2026-02-27 11:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00114,105,39.0,36.3,56,61,2026-02-27 12:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00115,102,37.9,38.7,65,68,2026-02-27 13:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00116,103,37.1,41.0,7,9,2026-02-27 14:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00117,101,34.3,45.4,5,5,2026-02-27 15:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00118,95,36.1,42.8,70,78,2026-02-27 16:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00119,101,34.7,45.6,60,64,2026-02-27 17:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00120,107,31.4,51.5,5,5,2026-02-27 18:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00121,110,32.3,49.2,48,48,2026-02-27 19:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00122,113,31.8,52.1,5,5,2026-02-27 20:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00123,119,31.0,50.3,64,69,2026-02-27 21:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00124,118,31.6,51.1,24,24,2026-02-27 22:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00125,111,30.8,53.3,7,13,2026-02-27 23:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00126,109,32.2,50.3,42,44,2026-02-28 00:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00127,115,34.2,46.6,39,46,2026-02-28 01:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00128,106,35.8,43.3,81,90,2026-02-28 02:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00129,104,34.1,45.7,5,5,2026-02-28 03:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00130,102,36.0,43.4,9,10,2026-02-28 04:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00131,104,37.6,38.1,49,53,2026-02-28 05:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00132,105,36.9,40.9,9,9,2026-02-28 06:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00133,106,39.7,35.7,39,40,2026-02-28 07:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00134,106,39.5,35.5,35,35,2026-02-28 08:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00135,106,40.5,34.9,31,31,2026-02-28 09:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00136,106,40.2,35.3,56,64,2026-02-28 10:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00137,111,38.9,37.8,37,37,2026-02-28 11:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00138,103,37.7,37.5,28,28,2026-02-28 12:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00139,99,39.2,36.6,44,45,2026-02-28 13:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00140,96,36.7,40.8,50,55,2026-02-28 14:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00141,97,36.9,40.1,88,95,2026-02-28 15:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00142,95,36.6,42.1,58,64,2026-02-28 16:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00143,96,34.5,44.7,54,62,2026-02-28 17:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00144,97,33.2,48.8,28,34,2026-02-28 18:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00145,99,31.1,50.8,18,23,2026-02-28 19:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00146,99,32.1,51.5,49,49,2026-02-28 20:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00147,97,32.8,51.2,60,63,2026-02-28 21:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00148,100,32.9,49.9,64,72,2026-02-28 22:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00149,105,32.3,50.1,56,57,2026-02-28 23:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00150,104,32.5,50.8,29,30,2026-03-01 00:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00151,95,34.3,48.4,50,54,2026-03-01 01:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00152,96,35.1,44.7,72,78,2026-03-01 02:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00153,93,36.2,42.2,38,38,2026-03-01 03:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00154,99,35.3,44.0,7,7,2026-03-01 04:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00155,96,37.4,37.2,78,84,2026-03-01 05:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00156,94,38.8,36.8,46,52,2026-03-01 06:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00157,100,40.2,34.8,29,29,2026-03-01 07:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00158,104,39.5,35.9,39,45,2026-03-01 08:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00159,105,40.5,34.3,65,70,2026-03-01 09:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00160,106,40.5,34.5,68,77,2026-03-01 10:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00161,100,40.3,33.1,77,81,2026-03-01 11:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00162,100,38.2,36.5,20,20,2026-03-01 12:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00163,90,39.0,37.7,46,50,2026-03-01 13:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00164,91,37.6,41.4,6,6,2026-03-01 14:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00165,93,34.9,44.1,5,5,2026-03-01 15:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00166,102,35.0,44.8,56,61,2026-03-01 16:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00167,103,34.2,47.1,25,27,2026-03-01 17:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00168,109,33.8,48.2,34,34,2026-03-01 18:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00169,115,32.1,49.6,45,49,2026-03-01 19:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00170,114,31.7,53.0,34,35,2026-03-01 20:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00171,110,32.2,49.9,41,41,2026-03-01 21:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00172,108,31.8,52.0,50,50,2026-03-01 22:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00173,106,33.8,48.0,65,69,2026-03-01 23:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00174,105,33.6,46.8,62,70,2026-03-02 00:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00175,102,34.0,47.3,44,45,2026-03-02 01:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00176,103,35.3,44.2,66,66,2026-03-02 02:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00177,107,34.3,45.0,5,5,2026-03-02 03:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00178,105,36.6,41.9,46,46,2026-03-02 04:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00179,110,36.1,41.0,34,36,2026-03-02 05:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00180,109,37.9,40.3,33,34,2026-03-02 06:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00181,116,39.0,36.5,47,49,2026-03-02 07:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00182,120,40.0,35.1,45,45,2026-03-02 08:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00183,124,40.6,32.0,59,62,2026-03-02 09:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00184,124,39.6,35.1,19,24,2026-03-02 10:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00185,117,40.1,35.6,47,51,2026-03-02 11:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00186,121,38.9,37.9,46,51,2026-03-02 12:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00187,117,38.6,37.8,17,17,2026-03-02 13:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00188,112,37.5,40.3,53,56,2026-03-02 14:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00189,109,37.4,39.9,63,69,2026-03-02 15:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00190,108,35.6,43.5,69,75,2026-03-02 16:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00191,105,34.4,46.3,5,5,2026-03-02 17:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00192,107,33.6,49.4,7,11,2026-03-02 18:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00193,114,30.6,53.5,30,30,2026-03-02 19:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00194,118,34.2,48.0,99,109,2026-03-02 20:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00195,119,32.0,50.8,47,49,2026-03-02 21:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00196,109,31.1,50.9,38,43,2026-03-02 22:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00197,112,30.7,53.4,5,5,2026-03-02 23:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00198,113,32.3,49.2,17,18,2026-03-03 00:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00199,104,33.7,47.8,48,55,2026-03-03 01:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00200,104,34.2,46.7,28,29,2026-03-03 02:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00201,101,34.1,46.9,18,18,2026-03-03 03:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00202,99,36.7,42.2,54,58,2026-03-03 04:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00203,98,37.7,38.8,85,94,2026-03-03 05:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00204,102,38.3,38.1,37,44,2026-03-03 06:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00205,104,38.3,40.1,5,7,2026-03-03 07:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00206,116,39.6,37.2,28,28,2026-03-03 08:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00207,115,38.8,35.7,19,19,2026-03-03 09:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00208,115,39.1,37.3,5,5,2026-03-03 10:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00209,116,39.9,36.5,12,12,2026-03-03 11:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00210,113,39.2,36.0,43,43,2026-03-03 12:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00211,109,37.1,41.0,23,23,2026-03-03 13:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00212,102,37.8,40.2,37,39,2026-03-03 14:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00213,104,36.0,42.6,33,36,2026-03-03 15:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00214,102,33.1,47.5,5,5,2026-03-03 16:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00215,107,35.3,44.9,95,102,2026-03-03 17:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00216,114,33.2,48.7,32,36,2026-03-03 18:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00217,114,32.5,49.5,24,24,2026-03-03 19:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00218,119,32.2,51.0,58,62,2026-03-03 20:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00219,116,30.4,52.9,11,11,2026-03-03 21:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00220,114,32.0,51.0,53,53,2026-03-03 22:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00221,109,31.2,51.9,41,46,2026-03-03 23:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00222,107,33.5,47.5,70,75,2026-03-04 00:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00223,105,33.6,47.6,43,48,2026-03-04 01:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00224,108,31.9,49.8,5,5,2026-03-04 02:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00225,102,34.9,46.0,5,5,2026-03-04 03:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00226,101,35.6,42.5,45,50,2026-03-04 04:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00227,103,37.8,39.9,15,15,2026-03-04 05:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00228,104,37.8,40.4,13,13,2026-03-04 06:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00229,114,38.5,38.1,35,41,2026-03-04 07:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00230,119,40.7,34.4,34,35,2026-03-04 08:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00231,124,40.5,33.1,81,85,2026-03-04 09:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00232,128,39.5,35.6,45,45,2026-03-04 10:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00233,126,38.3,37.7,35,37,2026-03-04 11:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00234,122,37.5,39.9,26,26,2026-03-04 12:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00235,120,38.6,39.5,54,59,2026-03-04 13:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00236,115,38.3,39.7,49,54,2026-03-04 14:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00237,110,35.0,42.4,27,27,2026-03-04 15:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00238,109,35.1,45.4,36,36,2026-03-04 16:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00239,110,34.0,47.8,48,52,2026-03-04 17:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00240,115,33.9,46.1,69,72,2026-03-04 18:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00241,114,33.6,48.5,55,63,2026-03-04 19:40:05+00:00,synthetic,,0,23.0647285,72.4390715
synth_00242,115,33.7,46.4,102,112,2026-03-04 20:40:05+00:00,synthetic,,0,23.0647285,72.4390715
